version,platform_version,round,episode_id,engine_version,era,declared_wire,declared_sim,formed,partners_named,kickoff_present,tags,jointact,win,rank,score,score_ratio,decode_ok
v44_baseline,43,4508,05df5d2b-9f0e-4de5-be63-11325fb49af7,0.7.358,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,8,n/a_not_exported,1.0,n/a_not_tracked
v44_baseline,43,4508,fa65f0ce-3867-4635-990e-70aa065a1ce8,0.7.358,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.1333,n/a_not_tracked
v44_baseline,43,4509,39a89681-a55c-4d68-9dfb-3e3be15c131e,0.7.359,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,14,n/a_not_exported,0.1333,n/a_not_tracked
v44_baseline,43,4509,c97d91d9-f1b7-49ac-89ca-601efc595321,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,3,n/a_not_exported,14.4,n/a_not_tracked
v44_baseline,43,4509,6f5dfb27-b5dd-4418-8e0f-10a19849b43e,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,27.4286,n/a_not_tracked
v44_baseline,43,4509,88352032-4fbd-4617-bdac-5d41c6412e6c,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,10,n/a_not_exported,0.1053,n/a_not_tracked
v44_baseline,43,4509,42e83e0f-1b18-47db-98d4-a7e2874c4562,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,2,False,7,n/a_not_exported,1.8,n/a_not_tracked
v44_baseline,43,4509,acfa7bcc-66bb-479f-9ef7-765e5174b9b5,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.6667,n/a_not_tracked
v44_baseline,43,4509,b5a88e9f-54d6-45ec-827f-bc47bf98ac90,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,4,n/a_not_exported,12.0,n/a_not_tracked
v44_baseline,43,4509,ac9f96c1-352e-42b4-bb39-5d802dbf9712,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,7,n/a_not_exported,1.0,n/a_not_tracked
v44_baseline,43,4509,4a3535d8-4206-4bda-8750-a8d7ee3e0ab2,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.8,n/a_not_tracked
v44_baseline,43,4509,93468a9a-9400-4c50-b1a4-fba83753f209,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,3,False,6,n/a_not_exported,4.0,n/a_not_tracked
v44_baseline,43,4509,201e51b6-0ff8-4449-9c1d-4255401e47f9,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,6,n/a_not_exported,1.3333,n/a_not_tracked
v44_baseline,43,4509,34fa5499-4d45-4c08-9ea6-4acdcad0612b,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,14,n/a_not_exported,0.2222,n/a_not_tracked
v44_baseline,43,4510,9749a3e2-b3b6-4062-bba5-be36c7625075,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.6,n/a_not_tracked
v44_baseline,43,4510,e8dea363-e375-427c-8104-3a3aafffc75a,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,2.6667,n/a_not_tracked
v44_baseline,43,4510,7ca98ece-8867-4eff-80ec-4f1657fe59e6,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.0556,n/a_not_tracked
v44_baseline,43,4510,2f6a844e-a600-44e4-9d9a-a905651daf5f,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,3,n/a_not_exported,21.3333,n/a_not_tracked
v44_baseline,43,4510,2be5067d-5c00-4017-b123-3dcaee2bfde9,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,7,n/a_not_exported,1.7143,n/a_not_tracked
v44_baseline,43,4510,81880b0f-a2ab-4b2b-b860-413dc869eaec,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.8571,n/a_not_tracked
v44_baseline,43,4510,b52d7e2d-d8aa-45b5-94f5-eb374d6b2a8c,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.4444,n/a_not_tracked
v44_baseline,43,4510,e3c0f009-6f3c-4d8a-bc54-c600200db81f,0.7.359,pre-GV15,True,n/a_pre_gv15,True,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.0952,n/a_not_tracked
v44_baseline,43,4510,d67832d4-dfdf-4bf0-8026-c43d3025efff,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,2,n/a_not_exported,19.2,n/a_not_tracked
v44_baseline,43,4510,3ad70be9-56ec-4c0d-bad3-066a2a4a22d8,0.7.359,pre-GV15,True,n/a_pre_gv15,True,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,18.0,n/a_not_tracked
v44_baseline,43,4510,caa002bc-5eba-45d7-a17c-ad52f8591228,0.7.359,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.8,n/a_not_tracked
v44_baseline,43,4510,4491431d-c936-420a-b99a-cc77b1f43137,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.6667,n/a_not_tracked
v44_baseline,43,4510,8e5099ba-1b96-48b4-9981-a58a1044e159,0.7.359,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,12,n/a_not_exported,0.1429,n/a_not_tracked
v44_baseline,43,4511,b574823a-4c1a-4580-b675-a8b94d2e3c80,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,8,n/a_not_exported,1.0,n/a_not_tracked
v44_baseline,43,4511,5416610f-5eb4-46d1-a4ba-b300b480d286,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.5455,n/a_not_tracked
v44_baseline,43,4511,f6128085-f73a-4eee-a599-39d775afd630,0.7.360,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,2,False,10,n/a_not_exported,0.4615,n/a_not_tracked
v44_baseline,43,4511,433362c6-9293-4d94-9853-71efebd17014,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,2,False,11,n/a_not_exported,0.4286,n/a_not_tracked
v44_baseline,43,4511,45007513-7040-41ab-9f06-3c95964f7406,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.2222,n/a_not_tracked
v44_baseline,43,4511,214be226-01bf-499e-9011-6b7aa7217ea4,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.5,n/a_not_tracked
v44_baseline,43,4511,6b708e0c-1789-4c82-9e30-c049492ac216,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.2667,n/a_not_tracked
v44_baseline,43,4511,6c16de40-cfdc-4646-9b10-7607e5a60845,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,7,n/a_not_exported,1.4545,n/a_not_tracked
v44_baseline,43,4511,1d1ad8f4-e137-45be-9ac6-dc864769c911,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,2,False,6,n/a_not_exported,2.1176,n/a_not_tracked
v44_baseline,43,4511,581d4ad6-27c1-42db-81ad-8d768eb68503,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,2,False,7,n/a_not_exported,2.0,n/a_not_tracked
v44_baseline,43,4511,b1f7aac5-6c1a-4daf-a9f3-27bfe98f1338,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,10,n/a_not_exported,0.6,n/a_not_tracked
v44_baseline,43,4511,60f95d4b-3ca0-4b10-bdb6-721b6841f016,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,True,2,n/a_not_exported,2560.0,n/a_not_tracked
v44_baseline,43,4512,befa1d27-c0b3-4e00-aa6d-c43d1e266eb3,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,11,n/a_not_exported,0.2857,n/a_not_tracked
v44_baseline,43,4512,69ab168e-f7b5-43e3-9ef2-7a8c9ef4f495,0.7.360,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,10,n/a_not_exported,0.4,n/a_not_tracked
v44_baseline,43,4512,1fa54ed2-9cc0-4345-bc42-5a18f5553961,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,6,n/a_not_exported,4.0,n/a_not_tracked
v44_baseline,43,4512,90807fd2-aee8-4de0-8fe9-a73b77d107e9,0.7.360,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.2222,n/a_not_tracked
v44_baseline,43,4512,c1724efb-acda-46d4-82d9-22332e59ddef,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.3333,n/a_not_tracked
v44_baseline,43,4512,48cc112d-b057-4231-932b-818e51883554,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,4,n/a_not_exported,12.0,n/a_not_tracked
v44_baseline,43,4512,1ad3833d-d996-4e10-ba1d-66e5150208b5,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,4,n/a_not_exported,16.0,n/a_not_tracked
v44_baseline,43,4512,5cdc86e2-b3f6-4fc5-ab91-b4f35ae19f16,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,9,n/a_not_exported,0.8571,n/a_not_tracked
v44_baseline,43,4512,77072e76-643b-47f4-b2ef-ff70aaed10b6,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,5.3333,n/a_not_tracked
v44_baseline,43,4512,f30fcc2a-b5e9-4b24-a470-a753a5590247,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,10,n/a_not_exported,0.5,n/a_not_tracked
v44_baseline,43,4512,a4f789fd-e05b-42c0-89fa-f434346ce8c7,0.7.360,pre-GV15,True,n/a_pre_gv15,True,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,6.8571,n/a_not_tracked
v44_baseline,43,4513,986dedeb-c2f2-4427-8557-af50ecfb5d3f,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,n/a_not_tracked
v44_baseline,43,4512,f7b301cb-de1a-40dc-b794-9291cbf6aeb3,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,6,n/a_not_exported,1.2,n/a_not_tracked
v44_baseline,43,4513,d203ef65-0516-490a-aa53-30ed2303a758,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,True,1,n/a_not_exported,853.3333,n/a_not_tracked
v44_baseline,43,4513,93005b1d-2346-492d-9bf4-67a927d7a21d,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,3,True,1,n/a_not_exported,49766.4,n/a_not_tracked
v44_baseline,43,4513,6b0cf648-3e28-43e7-bcc7-da47fd7c3016,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,2,n/a_not_exported,614.4,n/a_not_tracked
v44_baseline,43,4513,c0ec9c80-8ac8-4b5e-ba34-18af0d98de15,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,2,n/a_not_exported,64.0,n/a_not_tracked
v44_baseline,43,4513,72e6ba66-243c-4f92-b160-53e978407661,0.7.360,pre-GV15,True,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,1,False,7,n/a_not_exported,1.0,n/a_not_tracked
v44_baseline,43,4513,0b32144d-1bf4-4761-87c2-0a80346dcd5f,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,14,n/a_not_exported,0.3333,n/a_not_tracked
v44_baseline,43,4513,02d6401e-a3bd-4a4f-a4c1-2643b2360dec,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,2,False,9,n/a_not_exported,0.6667,n/a_not_tracked
v44_baseline,43,4513,da4c3252-93df-4285-a319-2cf676f9f2a8,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,15,n/a_not_exported,0.0667,n/a_not_tracked
v44_baseline,43,4513,5d4f01d6-7644-4cd6-9a2a-c163172cbf8f,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.8571,n/a_not_tracked
v44_baseline,43,4513,82835df2-a97c-4c03-8a26-ce7c7f6e6e57,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.8,n/a_not_tracked
v44_baseline,43,4513,47b359f9-0653-48e4-b107-837ef1f0e0ae,0.7.360,pre-GV15,False,n/a_pre_gv15,False,n/a_not_tracked,n/a_pre_v46,n/a_not_exported,0,False,8,n/a_not_exported,1.0,n/a_not_tracked
v44_gv15_control,43,4515,86f69532-669a-473a-a9bf-36469314586e,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v44_gv15_control,43,4515,ee33e6e9-62cd-471b-8811-0ab6281cad5f,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,3,n/a_not_exported,16.0,True
v44_gv15_control,43,4515,48957899-80d4-4e07-9773-28844695deba,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v44_gv15_control,43,4515,9bf17771-52ae-4af3-9046-3a76053adf98,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,2.4,True
v44_gv15_control,43,4515,5f915f31-1ae5-4613-87bd-8b80cff4dcac,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,3.0,True
v44_gv15_control,43,4515,6355b5f5-a70a-493e-ba86-47f65ce843f6,0.7.361,post-GV15,True,True,False,0,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,12.0,True
v44_gv15_control,43,4515,6537d0f9-8360-4d84-a325-42f56a93b740,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.125,True
v44_gv15_control,43,4515,11c2868f-4dcd-4fc9-8d6e-b7d5cd10826e,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.3333,True
v44_gv15_control,43,4515,e0c19940-941d-4c3c-874a-6321ab780561,0.7.361,post-GV15,True,True,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v44_gv15_control,43,4515,4791b709-3c6c-4eb8-9936-303e0930dccb,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,2.0,True
v44_gv15_control,43,4515,22f97b07-55c4-46fe-9e31-185c7a8bbca4,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.5,True
v44_gv15_control,43,4515,1c9c9b09-3ced-4428-8178-e8d93376aa5d,0.7.361,post-GV15,True,True,True,0,n/a_pre_v46,n/a_not_exported,0,False,3,n/a_not_exported,64.0,True
v44_gv15_control,43,4515,4943d2a2-dc99-4543-8fe5-819bb43818de,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,16.0,True
v44_gv15_control,43,4516,0958be1a-fc5d-4cfe-a814-d9375f35edf8,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v44_gv15_control,43,4516,078044a6-91f2-4d43-bc62-28327f226865,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v44_gv15_control,43,4516,d068f961-8320-4974-8f26-03f87165b086,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v44_gv15_control,43,4516,a81eeb39-1d0c-4cc6-9ed1-d3c692be23e7,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,2,n/a_not_exported,96.0,True
v44_gv15_control,43,4516,f03f5ba8-bd37-46e0-bc0d-597c8a2031ee,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.3333,True
v44_gv15_control,43,4516,3a5fbc40-31e3-4a8e-86d8-46a6d1b47096,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v44_gv15_control,43,4516,62ce749d-5d45-4347-bc1a-f35cd0a068f7,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v44_gv15_control,43,4516,2e00323a-9ae7-4fb7-ab65-24b6a649d6e7,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.25,True
v44_gv15_control,43,4516,dc3c08f4-d60f-40f8-ad37-a2229c29b315,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,9.6,True
v44_gv15_control,43,4516,394911ff-2694-443d-90fe-591f0454632a,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v44_gv15_control,43,4516,11170d23-f237-4348-8075-eb766ddf4bc3,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v44_gv15_control,43,4516,878fd0d8-50c1-4466-b95c-836b1024f3c9,0.7.361,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4517,031c0b98-3391-41ce-a4f9-68de165c05a9,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.3333,True
v45,n/a (not recorded in source reads),4517,739afccc-c828-4a56-865e-ac2f7a3d797c,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,3.0,True
v45,n/a (not recorded in source reads),4517,b8e7b92f-38c7-45e7-b3c2-919064f3cf2b,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4517,3e5dbf2c-12ff-4492-8e0a-50c9fa057e2d,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4517,66ecc5dd-796f-4a26-917b-be1c774de9d2,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4517,ca046877-8240-4eb3-ac90-4ec43c36f4ab,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,1.5,True
v45,n/a (not recorded in source reads),4517,9b29b9b4-e142-47c5-9652-03768a127a6d,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,3,n/a_not_exported,12.0,True
v45,n/a (not recorded in source reads),4517,ac700ea9-67a8-4659-bc0b-2e15e79ebabe,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4517,58d4bac7-d136-4d87-8cc4-0f3e2c3df2eb,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,4.0,True
v45,n/a (not recorded in source reads),4517,54d32cad-26e2-4202-bf29-011f9eda222e,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,2.0,True
v45,n/a (not recorded in source reads),4518,ae837cb5-ad5a-4cd2-b9e6-083685dd077b,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,True,1,n/a_not_exported,384.0,True
v45,n/a (not recorded in source reads),4517,a1bc2441-f7c4-41fd-bf83-5a11cd9db757,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,2.0,True
v45,n/a (not recorded in source reads),4518,5167497b-70c0-40ae-af6e-9dcd3997e1c1,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4518,f5c54731-4028-41b6-83a0-6fb8e14f3018,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4518,d16ebbd1-377b-4fb9-a930-1bc9f8473ce4,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4517,5890467d-bac8-4873-b392-2af8e138db30,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4518,82b481a0-94c4-4f05-9cf2-702086f03f72,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.25,True
v45,n/a (not recorded in source reads),4518,afdaa814-6f48-40eb-9eb1-d2419cc40a00,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,2,n/a_not_exported,13824.0,True
v45,n/a (not recorded in source reads),4518,f58da419-655f-4998-bc56-20f08d39a874,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.3333,True
v45,n/a (not recorded in source reads),4518,84ef984b-37fd-47c2-a04a-2851f40d2bd0,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4518,248e55c8-7db7-4772-ad1c-e5d9c9bf55d3,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,True,1,n/a_not_exported,1536.0,True
v45,n/a (not recorded in source reads),4518,7c993ea9-4ac0-43c0-b6c5-381f601a03fb,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4518,91b2051d-64e7-4545-a7c4-5fb12654744f,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4518,2b40d22e-824a-4007-b1b5-e208b9e1a694,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,2.6667,True
v45,n/a (not recorded in source reads),4519,0e01dd45-91da-487e-85e1-2fe445ff85e6,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4519,79fabe93-334f-49b7-b008-a74d0bc9e9d3,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,1.3333,True
v45,n/a (not recorded in source reads),4519,d0231669-5071-4594-9eeb-1daae6098910,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4519,5cc2c957-8d9d-4d43-84c6-86d6e4987b42,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4519,0e898589-a47d-41a5-88c2-95797c499808,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,True,2,n/a_not_exported,96.0,True
v45,n/a (not recorded in source reads),4519,480898f1-d86c-4837-a35c-433577983cc4,0.7.362,post-GV15,True,True,True,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,1.3333,True
v45,n/a (not recorded in source reads),4519,77be2284-dd10-4585-b480-1bb18547c46c,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,4.0,True
v45,n/a (not recorded in source reads),4519,bc320c8b-219e-401e-b598-18fae43f29c4,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
